	Genesymbol	miRNA	Cancertype	Targetsiteclass
90991	MYOD1	hsa-miR-5010-5p	LiverCancer(RIKEN,JP)	Disrupted
91097	ERBB3	hsa-miR-4770	LiverCancer(RIKEN,JP)	Disrupted
91118	ELL	hsa-miR-3136-3p	LiverCancer(NCC,JP)	Disrupted
91152	KTN1	hsa-miR-590-3p	LiverCancer(RIKEN,JP)	Disrupted
91153	KTN1	hsa-miR-590-3p	LiverCancer(RIKEN,JP)	Disrupted
91154	KTN1	hsa-miR-590-3p	LiverCancer(RIKEN,JP)	Disrupted
91427	ERG	hsa-miR-1295b-3p	LiverCancer(NCC,JP)	Disrupted
91428	ERG	hsa-miR-1295b-3p	LiverCancer(NCC,JP)	Disrupted
91429	ERG	hsa-miR-1295b-3p	LiverCancer(NCC,JP)	Disrupted
91430	ERG	hsa-miR-1295b-3p	LiverCancer(NCC,JP)	Disrupted
91431	ERG	hsa-miR-1295b-3p	LiverCancer(NCC,JP)	Disrupted
91432	ERG	hsa-miR-1295b-3p	LiverCancer(NCC,JP)	Disrupted
91434	NBN	hsa-miR-2113	LiverCancer(NCC,JP)	Disrupted
91506	PPFIBP1	hsa-miR-770-5p	ProstateCancer(OICR,CA)	Disrupted
91507	PPFIBP1	hsa-miR-770-5p	ProstateCancer(OICR,CA)	Disrupted
91508	PPFIBP1	hsa-miR-770-5p	ProstateCancer(OICR,CA)	Disrupted
91509	PPFIBP1	hsa-miR-770-5p	ProstateCancer(OICR,CA)	Disrupted
91684	HMGA1	hsa-miR-675-5p	LiverCancer(NCC,JP)	Disrupted
91685	HMGA1	hsa-miR-675-5p	LiverCancer(NCC,JP)	Disrupted
91686	HMGA1	hsa-miR-675-5p	LiverCancer(NCC,JP)	Disrupted
91687	HMGA1	hsa-miR-675-5p	LiverCancer(NCC,JP)	Disrupted
91688	HMGA1	hsa-miR-675-5p	LiverCancer(NCC,JP)	Disrupted
91689	HMGA1	hsa-miR-675-5p	LiverCancer(NCC,JP)	Disrupted
91714	ABI1	hsa-miR-519c-3p	LiverCancer(RIKEN,JP)	Disrupted
91715	ABI1	hsa-miR-519c-3p	LiverCancer(RIKEN,JP)	Disrupted
91716	ABI1	hsa-miR-519c-3p	LiverCancer(RIKEN,JP)	Disrupted
91717	ABI1	hsa-miR-519c-3p	LiverCancer(RIKEN,JP)	Disrupted
91718	ABI1	hsa-miR-519c-3p	LiverCancer(RIKEN,JP)	Disrupted
91719	ABI1	hsa-miR-519c-3p	LiverCancer(RIKEN,JP)	Disrupted
91720	ABI1	hsa-miR-519c-3p	LiverCancer(RIKEN,JP)	Disrupted
91721	ABI1	hsa-miR-519c-3p	LiverCancer(RIKEN,JP)	Disrupted
91722	ABI1	hsa-miR-519c-3p	LiverCancer(RIKEN,JP)	Disrupted
91723	ABI1	hsa-miR-519c-3p	LiverCancer(RIKEN,JP)	Disrupted
91724	ABI1	hsa-miR-519c-3p	LiverCancer(RIKEN,JP)	Disrupted
91725	ABI1	hsa-miR-519c-3p	LiverCancer(RIKEN,JP)	Disrupted
91738	MYD88	hsa-miR-3147	LiverCancer(NCC,JP)	Disrupted
91739	MYD88	hsa-miR-3147	LiverCancer(NCC,JP)	Disrupted
91740	MYD88	hsa-miR-3147	LiverCancer(NCC,JP)	Disrupted
91741	MYD88	hsa-miR-3147	LiverCancer(NCC,JP)	Disrupted
91742	MYD88	hsa-miR-3147	LiverCancer(NCC,JP)	Disrupted
91842	MDM4	hsa-miR-770-5p	ProstateCancer(OICR,CA)	Disrupted
91843	MDM4	hsa-miR-770-5p	ProstateCancer(OICR,CA)	Disrupted
91844	MDM4	hsa-miR-770-5p	ProstateCancer(OICR,CA)	Disrupted
91888	MYD88	hsa-miR-92a-1-5p	LiverCancer(NCC,JP)	Disrupted
91889	MYD88	hsa-miR-92a-1-5p	LiverCancer(NCC,JP)	Disrupted
91890	MYD88	hsa-miR-92a-1-5p	LiverCancer(NCC,JP)	Disrupted
91937	NRG1	hsa-miR-125a-3p	LiverCancer(RIKEN,JP)	Disrupted
91938	NRG1	hsa-miR-125a-3p	LiverCancer(RIKEN,JP)	Disrupted
91939	NRG1	hsa-miR-125a-3p	LiverCancer(RIKEN,JP)	Disrupted
91940	NRG1	hsa-miR-125a-3p	LiverCancer(RIKEN,JP)	Disrupted
91941	NRG1	hsa-miR-125a-3p	LiverCancer(RIKEN,JP)	Disrupted
91942	NRG1	hsa-miR-125a-3p	LiverCancer(RIKEN,JP)	Disrupted
91949	TOP1	hsa-miR-548aw	LiverCancer(RIKEN,JP)	Disrupted
91981	AFF4	hsa-miR-3973	LiverCancer(RIKEN,JP)	Disrupted
92043	FANCC	hsa-miR-638	ProstateCancer(OICR,CA)	Disrupted
92044	FANCC	hsa-miR-638	ProstateCancer(OICR,CA)	Disrupted
92117	HIP1	hsa-miR-510	ProstateCancer(OICR,CA)	Disrupted
92118	HIP1	hsa-miR-510	ProstateCancer(OICR,CA)	Disrupted
92180	ACVR1	hsa-miR-5692a	LiverCancer(RIKEN,JP)	Disrupted
92181	BTG1	hsa-miR-324-3p	LiverCancer(RIKEN,JP)	Disrupted
92207	ABI1	hsa-miR-520g	LiverCancer(RIKEN,JP)	Disrupted
92208	ABI1	hsa-miR-520g	LiverCancer(RIKEN,JP)	Disrupted
92209	ABI1	hsa-miR-520g	LiverCancer(RIKEN,JP)	Disrupted
92210	ABI1	hsa-miR-520g	LiverCancer(RIKEN,JP)	Disrupted
92211	ABI1	hsa-miR-520g	LiverCancer(RIKEN,JP)	Disrupted
92212	ABI1	hsa-miR-520g	LiverCancer(RIKEN,JP)	Disrupted
92213	ABI1	hsa-miR-520g	LiverCancer(RIKEN,JP)	Disrupted
92214	ABI1	hsa-miR-520g	LiverCancer(RIKEN,JP)	Disrupted
92215	ABI1	hsa-miR-520g	LiverCancer(RIKEN,JP)	Disrupted
92216	ABI1	hsa-miR-520g	LiverCancer(RIKEN,JP)	Disrupted
92217	ABI1	hsa-miR-520g	LiverCancer(RIKEN,JP)	Disrupted
92256	TERT	hsa-miR-764	LiverCancer(NCC,JP)	Disrupted
92257	TERT	hsa-miR-764	LiverCancer(NCC,JP)	Disrupted
92387	NRG1	hsa-miR-150-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
92388	NRG1	hsa-miR-150-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
92389	NRG1	hsa-miR-150-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
92419	IKBKB	hsa-miR-199b-5p	LiverCancer(NCC,JP)	Disrupted
92420	IKBKB	hsa-miR-199b-5p	LiverCancer(NCC,JP)	Disrupted
92421	IKBKB	hsa-miR-199b-5p	LiverCancer(NCC,JP)	Disrupted
92545	HLA-A	hsa-miR-342-3p	LiverCancer(NCC,JP)	Created
92546	HLA-A	hsa-miR-342-3p	LiverCancer(NCC,JP)	Created
92586	FGFR1	hsa-miR-1280	LiverCancer(NCC,JP)	Disrupted
92587	FGFR1	hsa-miR-1280	LiverCancer(NCC,JP)	Disrupted
92588	FGFR1	hsa-miR-1280	LiverCancer(NCC,JP)	Disrupted
92589	FGFR1	hsa-miR-1280	LiverCancer(NCC,JP)	Disrupted
92590	FGFR1	hsa-miR-1280	LiverCancer(NCC,JP)	Disrupted
92591	FGFR1	hsa-miR-1280	LiverCancer(NCC,JP)	Disrupted
92592	FGFR1	hsa-miR-1280	LiverCancer(NCC,JP)	Disrupted
92593	FGFR1	hsa-miR-1280	LiverCancer(NCC,JP)	Disrupted
92594	FGFR1	hsa-miR-1280	LiverCancer(NCC,JP)	Disrupted
92687	ACSL6	hsa-miR-4756-5p	ProstateCancer(OICR,CA)	Disrupted
92688	ACSL6	hsa-miR-4756-5p	ProstateCancer(OICR,CA)	Disrupted
92689	ACSL6	hsa-miR-4756-5p	ProstateCancer(OICR,CA)	Disrupted
92690	ACSL6	hsa-miR-4756-5p	ProstateCancer(OICR,CA)	Disrupted
92691	ACSL6	hsa-miR-4756-5p	ProstateCancer(OICR,CA)	Disrupted
92692	ACSL6	hsa-miR-4756-5p	ProstateCancer(OICR,CA)	Disrupted
92741	ABI1	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
92742	ABI1	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
92743	ABI1	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
92744	ABI1	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
92745	ABI1	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
92746	ABI1	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
92747	ABI1	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
92748	ABI1	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
92749	ABI1	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
92750	ABI1	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
92751	ABI1	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
92752	ABI1	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
92911	FOXL2	hsa-miR-425-3p	LiverCancer(NCC,JP)	Disrupted
92970	PCM1	hsa-miR-4735-3p	ProstateCancer(OICR,CA)	Disrupted
93004	BCL2	hsa-miR-632	ProstateCancer(OICR,CA)	Disrupted
93067	POT1	hsa-miR-297	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
93068	POT1	hsa-miR-297	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
93120	MYO5A	hsa-miR-4510	LiverCancer(NCC,JP)	Disrupted
93121	MYO5A	hsa-miR-4510	LiverCancer(NCC,JP)	Disrupted
93194	PAX3	hsa-miR-611	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
93201	PPFIBP1	hsa-miR-3144-3p	LiverCancer(RIKEN,JP)	Disrupted
93202	PPFIBP1	hsa-miR-3144-3p	LiverCancer(RIKEN,JP)	Disrupted
93203	PPFIBP1	hsa-miR-3144-3p	LiverCancer(RIKEN,JP)	Disrupted
93204	PPFIBP1	hsa-miR-3144-3p	LiverCancer(RIKEN,JP)	Disrupted
93205	CRTC1	hsa-miR-328	LiverCancer(RIKEN,JP)	Disrupted
93322	NRG1	hsa-miR-659-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
93323	NRG1	hsa-miR-659-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
93324	NRG1	hsa-miR-659-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
93354	TOP1	hsa-miR-367-3p	LiverCancer(RIKEN,JP)	Disrupted
93419	KAT6B	hsa-miR-3653	LiverCancer(RIKEN,JP)	Disrupted
93420	KAT6B	hsa-miR-3653	LiverCancer(RIKEN,JP)	Disrupted
93421	KAT6B	hsa-miR-3653	LiverCancer(RIKEN,JP)	Disrupted
93428	ABL2	hsa-miR-4804-5p	LiverCancer(RIKEN,JP)	Disrupted
93429	ABL2	hsa-miR-4804-5p	LiverCancer(RIKEN,JP)	Disrupted
93430	ABL2	hsa-miR-4804-5p	LiverCancer(RIKEN,JP)	Disrupted
93431	ABL2	hsa-miR-4804-5p	LiverCancer(RIKEN,JP)	Disrupted
93432	ABL2	hsa-miR-4804-5p	LiverCancer(RIKEN,JP)	Disrupted
93433	ABL2	hsa-miR-4804-5p	LiverCancer(RIKEN,JP)	Disrupted
93434	ABL2	hsa-miR-4804-5p	LiverCancer(RIKEN,JP)	Disrupted
93559	AFF4	hsa-miR-520h	LiverCancer(RIKEN,JP)	Disrupted
93708	NRG1	hsa-miR-3156-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
93709	NRG1	hsa-miR-3156-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
93710	NRG1	hsa-miR-3156-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
93748	MAX	hsa-miR-485-5p	LiverCancer(NCC,JP)	Disrupted
93770	PBX1	hsa-miR-1178	ProstateCancer(OICR,CA)	Disrupted
93771	PBX1	hsa-miR-1178	ProstateCancer(OICR,CA)	Disrupted
93772	PBX1	hsa-miR-1178	ProstateCancer(OICR,CA)	Disrupted
93780	SDC4	hsa-miR-5581-5p	LiverCancer(RIKEN,JP)	Disrupted
93786	PTPRB	hsa-miR-764	LiverCancer(NCC,JP)	Disrupted
93787	PTPRB	hsa-miR-764	LiverCancer(NCC,JP)	Disrupted
93788	PTPRB	hsa-miR-764	LiverCancer(NCC,JP)	Disrupted
93789	PTPRB	hsa-miR-764	LiverCancer(NCC,JP)	Disrupted
93839	GNAS	hsa-miR-548ax	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
93840	GNAS	hsa-miR-548ax	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
93910	FGFR1	hsa-miR-4731-3p	LiverCancer(NCC,JP)	Disrupted
93911	FGFR1	hsa-miR-4731-3p	LiverCancer(NCC,JP)	Disrupted
93912	FGFR1	hsa-miR-4731-3p	LiverCancer(NCC,JP)	Disrupted
93913	FGFR1	hsa-miR-4731-3p	LiverCancer(NCC,JP)	Disrupted
93914	FGFR1	hsa-miR-4731-3p	LiverCancer(NCC,JP)	Disrupted
93915	FGFR1	hsa-miR-4731-3p	LiverCancer(NCC,JP)	Disrupted
93916	FGFR1	hsa-miR-4731-3p	LiverCancer(NCC,JP)	Disrupted
93917	FGFR1	hsa-miR-4731-3p	LiverCancer(NCC,JP)	Disrupted
93918	FGFR1	hsa-miR-4731-3p	LiverCancer(NCC,JP)	Disrupted
94000	HOXD11	hsa-miR-1253	LiverCancer(RIKEN,JP)	Disrupted
94084	NRG1	hsa-miR-125a-3p	LiverCancer(RIKEN,JP)	Disrupted
94085	NRG1	hsa-miR-125a-3p	LiverCancer(RIKEN,JP)	Disrupted
94086	NRG1	hsa-miR-125a-3p	LiverCancer(RIKEN,JP)	Disrupted
94348	PAFAH1B2	hsa-miR-466	LiverCancer(NCC,JP)	Created
94349	PAFAH1B2	hsa-miR-466	LiverCancer(NCC,JP)	Created
94412	FANCC	hsa-miR-450b-3p	ProstateCancer(OICR,CA)	Disrupted
94413	FANCC	hsa-miR-450b-3p	ProstateCancer(OICR,CA)	Disrupted
94427	TOP1	hsa-miR-367-3p	LiverCancer(RIKEN,JP)	Disrupted
94500	MLF1	hsa-miR-5572	LiverCancer(RIKEN,JP)	Disrupted
94501	MLF1	hsa-miR-5572	LiverCancer(RIKEN,JP)	Disrupted
94502	MLF1	hsa-miR-5572	LiverCancer(RIKEN,JP)	Disrupted
94503	MLF1	hsa-miR-5572	LiverCancer(RIKEN,JP)	Disrupted
94504	MLF1	hsa-miR-5572	LiverCancer(RIKEN,JP)	Disrupted
94505	MLF1	hsa-miR-5572	LiverCancer(RIKEN,JP)	Disrupted
94540	MLF1	hsa-miR-4260	LiverCancer(RIKEN,JP)	Disrupted
94541	MLF1	hsa-miR-4260	LiverCancer(RIKEN,JP)	Disrupted
94542	MLF1	hsa-miR-4260	LiverCancer(RIKEN,JP)	Disrupted
94543	MLF1	hsa-miR-4260	LiverCancer(RIKEN,JP)	Disrupted
94544	MLF1	hsa-miR-4260	LiverCancer(RIKEN,JP)	Disrupted
94545	MLF1	hsa-miR-4260	LiverCancer(RIKEN,JP)	Disrupted
94717	XPA	hsa-miR-4699-5p	LiverCancer(NCC,JP)	Disrupted
94735	TFRC	hsa-miR-544a	LiverCancer(RIKEN,JP)	Disrupted
94736	TFRC	hsa-miR-544a	LiverCancer(RIKEN,JP)	Disrupted
94766	NRG1	hsa-miR-182-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
94767	NRG1	hsa-miR-182-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
94768	NRG1	hsa-miR-182-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
94802	ACSL6	hsa-miR-30d-3p	LiverCancer(RIKEN,JP)	Disrupted
94803	ACSL6	hsa-miR-30d-3p	LiverCancer(RIKEN,JP)	Disrupted
94804	ACSL6	hsa-miR-30d-3p	LiverCancer(RIKEN,JP)	Disrupted
94805	ACSL6	hsa-miR-30d-3p	LiverCancer(RIKEN,JP)	Disrupted
94806	ACSL6	hsa-miR-30d-3p	LiverCancer(RIKEN,JP)	Disrupted
94807	ACSL6	hsa-miR-30d-3p	LiverCancer(RIKEN,JP)	Disrupted
94828	HOXD11	hsa-miR-3692-3p	LiverCancer(RIKEN,JP)	Disrupted
94896	NRG1	hsa-miR-876-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
94897	NRG1	hsa-miR-876-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
94898	NRG1	hsa-miR-876-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
95061	STIL	hsa-miR-4266	ProstateCancer(OICR,CA)	Disrupted
95062	STIL	hsa-miR-4266	ProstateCancer(OICR,CA)	Disrupted
95236	SLC45A3	hsa-miR-940	LiverCancer(NCC,JP)	Disrupted
95338	MYO5A	hsa-miR-297	ProstateCancer(OICR,CA)	Disrupted
95339	MYO5A	hsa-miR-297	ProstateCancer(OICR,CA)	Disrupted
95340	SPECC1	hsa-miR-5684	ProstateCancer(OICR,CA)	Disrupted
95341	SPECC1	hsa-miR-5684	ProstateCancer(OICR,CA)	Disrupted
95342	SPECC1	hsa-miR-5684	ProstateCancer(OICR,CA)	Disrupted
95547	LCP1	hsa-miR-5583-3p	LiverCancer(RIKEN,JP)	Disrupted
95656	BCL11A	hsa-miR-155-3p	LiverCancer(NCC,JP)	Disrupted
95910	LHFP	hsa-miR-2115-5p	LiverCancer(RIKEN,JP)	Disrupted
95922	IL6ST	hsa-miR-335-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
95954	KIT	hsa-miR-1321	LiverCancer(RIKEN,JP)	Disrupted
95955	KIT	hsa-miR-1321	LiverCancer(RIKEN,JP)	Disrupted
96007	FAS	hsa-miR-103a-2-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96044	FANCA	hsa-miR-4692	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96064	CANT1	hsa-miR-628-5p	LiverCancer(NCC,JP)	Disrupted
96065	CANT1	hsa-miR-628-5p	LiverCancer(NCC,JP)	Disrupted
96066	CANT1	hsa-miR-628-5p	LiverCancer(NCC,JP)	Disrupted
96077	STAT5B	hsa-miR-4789-3p	ProstateCancer(OICR,CA)	Created
96085	PIK3R1	hsa-miR-572	LiverCancer(NCC,JP)	Disrupted
96086	PIK3R1	hsa-miR-572	LiverCancer(NCC,JP)	Disrupted
96087	PIK3R1	hsa-miR-572	LiverCancer(NCC,JP)	Disrupted
96088	PIK3R1	hsa-miR-572	LiverCancer(NCC,JP)	Disrupted
96094	SDHC	hsa-miR-146a-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96095	SDHC	hsa-miR-146a-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96096	SDHC	hsa-miR-146a-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96199	HMGA1	hsa-miR-3616-3p	LiverCancer(NCC,JP)	Disrupted
96200	HMGA1	hsa-miR-3616-3p	LiverCancer(NCC,JP)	Disrupted
96201	HMGA1	hsa-miR-3616-3p	LiverCancer(NCC,JP)	Disrupted
96202	HMGA1	hsa-miR-3616-3p	LiverCancer(NCC,JP)	Disrupted
96203	HMGA1	hsa-miR-3616-3p	LiverCancer(NCC,JP)	Disrupted
96204	HMGA1	hsa-miR-3616-3p	LiverCancer(NCC,JP)	Disrupted
96224	ERCC4	hsa-miR-1909-3p	ProstateCancer(OICR,CA)	Disrupted
96241	GNAS	hsa-miR-4462	LiverCancer(NCC,JP)	Disrupted
96242	GNAS	hsa-miR-4462	LiverCancer(NCC,JP)	Disrupted
96256	PCM1	hsa-miR-4761-5p	ProstateCancer(OICR,CA)	Disrupted
96333	SDHC	hsa-miR-5003-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96334	SDHC	hsa-miR-5003-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96335	SDHC	hsa-miR-5003-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96336	PBX1	hsa-miR-4754	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96393	SDHC	hsa-miR-146a-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96394	SDHC	hsa-miR-146a-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96395	SDHC	hsa-miR-146a-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96422	5-Sep	hsa-miR-4483	ColonAdenocarcinoma(TCGA,US)	Disrupted
96423	5-Sep	hsa-miR-4483	ColonAdenocarcinoma(TCGA,US)	Disrupted
96521	SLC34A2	hsa-miR-4662b	LiverCancer(NCC,JP)	Disrupted
96522	SLC34A2	hsa-miR-4662b	LiverCancer(NCC,JP)	Disrupted
96523	SLC34A2	hsa-miR-4662b	LiverCancer(NCC,JP)	Disrupted
96544	ABI1	hsa-miR-106b-5p	LiverCancer(RIKEN,JP)	Disrupted
96545	ABI1	hsa-miR-106b-5p	LiverCancer(RIKEN,JP)	Disrupted
96546	ABI1	hsa-miR-106b-5p	LiverCancer(RIKEN,JP)	Disrupted
96547	ABI1	hsa-miR-106b-5p	LiverCancer(RIKEN,JP)	Disrupted
96548	ABI1	hsa-miR-106b-5p	LiverCancer(RIKEN,JP)	Disrupted
96549	ABI1	hsa-miR-106b-5p	LiverCancer(RIKEN,JP)	Disrupted
96550	ABI1	hsa-miR-106b-5p	LiverCancer(RIKEN,JP)	Disrupted
96551	ABI1	hsa-miR-106b-5p	LiverCancer(RIKEN,JP)	Disrupted
96552	ABI1	hsa-miR-106b-5p	LiverCancer(RIKEN,JP)	Disrupted
96553	ABI1	hsa-miR-106b-5p	LiverCancer(RIKEN,JP)	Disrupted
96554	ABI1	hsa-miR-106b-5p	LiverCancer(RIKEN,JP)	Disrupted
96555	ABI1	hsa-miR-106b-5p	LiverCancer(RIKEN,JP)	Disrupted
96666	ABL1	hsa-miR-31-3p	LiverCancer(NCC,JP)	Disrupted
96667	ABL1	hsa-miR-31-3p	LiverCancer(NCC,JP)	Disrupted
96897	MYOD1	hsa-miR-3913-5p	LiverCancer(NCC,JP)	Disrupted
96905	NRG1	hsa-miR-3167	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96906	NRG1	hsa-miR-3167	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96907	NRG1	hsa-miR-3167	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96911	BCL2	hsa-miR-3120-5p	ProstateCancer(OICR,CA)	Disrupted
96976	MYO5A	hsa-miR-382-5p	LiverCancer(NCC,JP)	Disrupted
96977	MYO5A	hsa-miR-382-5p	LiverCancer(NCC,JP)	Disrupted
96982	GNAS	hsa-miR-548ao-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96983	GNAS	hsa-miR-548ao-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
97024	MAP3K13	hsa-miR-4803	LiverCancer(RIKEN,JP)	Disrupted
97025	MAP3K13	hsa-miR-4803	LiverCancer(RIKEN,JP)	Disrupted
97026	MAP3K13	hsa-miR-4803	LiverCancer(RIKEN,JP)	Disrupted
97094	CREB3L2	hsa-miR-663b	LiverCancer(RIKEN,JP)	Disrupted
97152	MLF1	hsa-miR-19a-5p	LiverCancer(NCC,JP)	Created
97164	IL21R	hsa-miR-198	LiverCancer(NCC,JP)	Disrupted
97165	IL21R	hsa-miR-198	LiverCancer(NCC,JP)	Disrupted
97166	IL21R	hsa-miR-198	LiverCancer(NCC,JP)	Disrupted
97211	NCKIPSD	hsa-miR-4723-3p	LiverCancer(RIKEN,JP)	Disrupted
97212	NCKIPSD	hsa-miR-4723-3p	LiverCancer(RIKEN,JP)	Disrupted
97220	NRG1	hsa-miR-218-1-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
97221	NRG1	hsa-miR-218-1-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
97222	NRG1	hsa-miR-218-1-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
97370	ELK4	hsa-miR-146a-3p	LiverCancer(RIKEN,JP)	Disrupted
97402	AFF4	hsa-miR-425-5p	LiverCancer(RIKEN,JP)	Disrupted
97427	BCL2	hsa-miR-4711-3p	ProstateCancer(OICR,CA)	Disrupted
97447	THRAP3	hsa-miR-504	LiverCancer(NCC,JP)	Created
97500	AFF4	hsa-miR-93-5p	LiverCancer(RIKEN,JP)	Disrupted
97524	AKT2	hsa-miR-124-3p	LiverCancer(NCC,JP)	Disrupted
97525	AKT2	hsa-miR-124-3p	LiverCancer(NCC,JP)	Disrupted
97526	AKT2	hsa-miR-124-3p	LiverCancer(NCC,JP)	Disrupted
97549	AKT2	hsa-miR-3622a-5p	LiverCancer(NCC,JP)	Disrupted
97550	AKT2	hsa-miR-3622a-5p	LiverCancer(NCC,JP)	Disrupted
97551	AKT2	hsa-miR-3622a-5p	LiverCancer(NCC,JP)	Disrupted
97568	RUNX1	hsa-miR-485-5p	LiverCancer(RIKEN,JP)	Disrupted
97569	RUNX1	hsa-miR-485-5p	LiverCancer(RIKEN,JP)	Disrupted
97656	TRAF7	hsa-miR-4638-5p	LiverCancer(NCC,JP)	Disrupted
97858	PBX1	hsa-miR-3137	LiverCancer(NCC,JP)	Disrupted
98054	ERCC4	hsa-miR-342-5p	ProstateCancer(OICR,CA)	Disrupted
98123	PAX3	hsa-miR-4317	LiverCancer(RIKEN,JP)	Disrupted
98124	PAX3	hsa-miR-4317	LiverCancer(RIKEN,JP)	Disrupted
98125	PAX3	hsa-miR-4317	LiverCancer(RIKEN,JP)	Disrupted
98126	PAX3	hsa-miR-4317	LiverCancer(RIKEN,JP)	Disrupted
98293	GRIN2A	hsa-miR-4451	LiverCancer(NCC,JP)	Disrupted
98317	GRIN2A	hsa-miR-197-5p	LiverCancer(NCC,JP)	Disrupted
98318	GRIN2A	hsa-miR-3132	LiverCancer(NCC,JP)	Disrupted
98397	MYO5A	hsa-miR-4419a	LiverCancer(NCC,JP)	Disrupted
98398	MYO5A	hsa-miR-4419a	LiverCancer(NCC,JP)	Disrupted
98481	REL	hsa-miR-3159	ProstateCancer(OICR,CA)	Disrupted
98511	HMGA1	hsa-miR-1226-5p	LiverCancer(NCC,JP)	Disrupted
98512	HMGA1	hsa-miR-1226-5p	LiverCancer(NCC,JP)	Disrupted
98513	HMGA1	hsa-miR-1226-5p	LiverCancer(NCC,JP)	Disrupted
98514	HMGA1	hsa-miR-1226-5p	LiverCancer(NCC,JP)	Disrupted
98515	HMGA1	hsa-miR-1226-5p	LiverCancer(NCC,JP)	Disrupted
98538	ELN	hsa-miR-1226-3p	LiverCancer(NCC,JP)	Disrupted
98539	ELN	hsa-miR-1226-3p	LiverCancer(NCC,JP)	Disrupted
98540	ELN	hsa-miR-1226-3p	LiverCancer(NCC,JP)	Disrupted
98541	ELN	hsa-miR-1226-3p	LiverCancer(NCC,JP)	Disrupted
98542	ELN	hsa-miR-1226-3p	LiverCancer(NCC,JP)	Disrupted
98753	RNF213	hsa-miR-4293	ProstateCancer(OICR,CA)	Disrupted
98775	IKBKB	hsa-miR-3925-3p	LiverCancer(NCC,JP)	Disrupted
98776	IKBKB	hsa-miR-3925-3p	LiverCancer(NCC,JP)	Disrupted
98777	IKBKB	hsa-miR-3925-3p	LiverCancer(NCC,JP)	Disrupted
