	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
hsa-miR-3605-3p		2.0	1.0						5.0	1.0		8.0		14	4.0				2.0					2.0	22.0				20.0
hsa-miR-3605-5p		1.0	1.0	1.0		1.0		2.0	1.0	2.0		2.0	1.0	43	26.0					1.0					27.0				8.0
hsa-miR-3606			1.0	1.0	18.0							1.0		31	27.0			2.0							16.0		1.0		9.0
hsa-miR-3607-3p			2.0					4.0	8.0	1.0		4.0	2.0	41	68.0	2.0		5.0		1.0				3.0	42.0				3.0
hsa-miR-3607-5p						1.0			4.0		4.0	1.0	3.0	32	25.0	4.0		2.0							16.0			1.0	10.0
hsa-miR-3609		1.0	4.0	3.0		2.0	1.0	13.0	4.0	1.0		3.0		61	64.0	3.0	2.0						1.0		14.0		5.0		17.0
hsa-miR-361-3p			6.0					1.0	5.0	2.0	1.0	2.0		97	54.0	10.0	2.0	2.0	2.0					5.0	48.0				13.0
hsa-miR-361-5p			3.0					3.0	8.0					36	43.0	8.0		3.0							1.0				2.0
hsa-miR-3610									3.0					1			2.0								2.0				11.0
hsa-miR-3611		1.0		6.0	1.0			3.0	9.0					23	29.0			2.0							14.0		3.0		16.0
hsa-miR-3612	3.0		7.0	1.0				13.0	8.0	1.0			9.0	78	68.0	5.0		8.0	2.0		1.0		1.0	3.0	31.0	3.0			20.0
hsa-miR-3613-3p			16.0					36.0	62.0	4.0	8.0	3.0		432	89.0	39.0	1.0	4.0	2.0	1.0		2.0		14.0	62.0	4.0		3.0	29.0
hsa-miR-3613-5p				1.0				4.0	8.0		3.0	1.0		15	8.0	2.0				1.0				6.0	19.0				5.0
hsa-miR-3614-3p		1.0	1.0					5.0	1.0	1.0				8	30.0	1.0									73.0		2.0		18.0
hsa-miR-3614-5p			3.0	6.0					10.0			3.0	7.0	22	31.0									1.0	24.0				7.0
hsa-miR-3615		2.0		3.0					14.0	1.0				9	18.0	9.0			9.0			1.0			20.0			1.0	20.0
hsa-miR-3616-3p		1.0			1.0	1.0			2.0		5.0	1.0		65	22.0	3.0			5.0	1.0	1.0	3.0			4.0		1.0		16.0
hsa-miR-3616-5p		4.0	2.0	2.0			1.0	1.0	2.0	6.0			4.0	32	39.0	4.0	2.0	1.0							36.0				5.0
hsa-miR-3617			3.0	7.0				20.0	9.0	4.0	2.0			39	66.0	4.0			1.0	2.0					17.0				10.0
hsa-miR-3618			1.0					2.0	5.0	2.0				16	35.0	4.0		3.0							27.0				4.0
hsa-miR-3619-3p			6.0					1.0	3.0					44	35.0			1.0	6.0			1.0			10.0			2.0	6.0
hsa-miR-3619-5p		6.0	10.0	4.0				15.0	5.0	1.0		3.0		75	38.0	6.0		1.0	8.0						94.0		2.0		12.0
hsa-miR-362-3p			3.0	1.0	3.0			9.0	6.0	2.0				41	66.0	1.0		1.0	1.0			1.0		3.0	64.0		2.0		8.0
hsa-miR-362-5p		2.0	2.0		6.0			5.0	8.0	5.0				26	23.0	1.0	2.0		1.0						86.0				13.0
hsa-miR-3620		1.0	11.0	1.0			1.0	2.0	5.0	1.0				27	23.0	5.0		1.0	3.0			1.0		1.0	14.0	1.0		1.0	5.0
hsa-miR-3621								4.0	5.0	2.0		1.0		10	18.0				1.0					1.0	3.0				15.0
hsa-miR-3622a-3p		3.0	1.0					1.0	6.0			1.0		33	22.0	3.0		5.0	1.0					8.0	24.0				3.0
hsa-miR-3622a-5p			4.0					9.0	10.0	2.0		3.0	2.0	48	17.0	4.0		3.0						1.0	27.0	4.0	4.0		7.0
hsa-miR-3622b-3p		3.0	1.0					1.0	6.0			1.0		33	22.0	3.0		5.0	1.0					8.0	24.0				3.0
hsa-miR-3622b-5p	1.0		2.0	1.0				1.0	2.0	4.0		2.0	9.0	27	43.0			5.0	3.0						32.0				15.0
hsa-miR-363-3p	2.0		2.0						3.0	1.0	2.0			22	32.0	4.0				1.0					55.0				2.0
hsa-miR-363-5p		1.0	4.0	1.0	1.0			10.0	2.0		4.0			35	10.0			2.0	1.0				1.0	4.0	31.0				13.0
hsa-miR-3646	1.0	1.0	2.0				2.0	5.0	7.0	1.0		2.0	4.0	84	104.0	10.0		6.0	5.0					8.0	70.0	1.0			13.0
hsa-miR-3648	1.0	1.0	5.0	4.0									7.0	21	14.0	1.0				1.0					6.0				9.0
hsa-miR-3649		1.0	11.0					1.0	1.0					51	45.0	2.0		1.0	5.0			1.0			9.0			2.0	11.0
hsa-miR-3650			1.0		1.0			6.0	8.0	2.0	2.0			56	26.0	9.0		7.0						11.0	24.0				5.0
hsa-miR-3651									5.0					13	12.0	1.0							4.0		8.0		2.0		9.0
hsa-miR-3652			4.0	6.0				5.0	2.0	3.0		4.0		68	31.0	7.0		5.0	8.0		4.0		4.0	6.0	75.0		1.0		26.0
hsa-miR-3653		2.0	4.0					9.0	13.0	2.0			9.0	30	40.0	2.0		5.0		4.0					17.0	3.0			16.0
hsa-miR-3654		3.0	1.0					9.0	9.0					44	16.0	4.0		4.0	5.0			1.0		2.0	43.0			1.0	9.0
hsa-miR-3655		2.0	2.0						10.0	1.0		1.0		23	18.0					1.0					25.0				10.0
hsa-miR-3656		1.0	1.0					9.0	4.0	1.0		1.0		31	20.0	12.0		5.0		2.0				3.0	16.0				19.0
hsa-miR-3657			5.0					5.0	7.0	3.0			2.0	29	31.0	2.0									23.0	4.0			5.0
hsa-miR-3658		2.0	11.0					1.0	9.0	1.0	1.0			28	43.0	2.0		6.0	2.0	4.0				7.0	9.0	3.0			4.0
hsa-miR-3659			8.0					1.0	4.0					23	26.0									3.0	111.0				4.0
hsa-miR-365a-3p			2.0	1.0				1.0		1.0		1.0	7.0	44	26.0	1.0		2.0						1.0	15.0	4.0			5.0
hsa-miR-365a-5p		1.0	6.0	3.0				9.0				3.0	9.0	24	26.0	5.0		4.0	3.0			1.0	2.0		23.0				5.0
hsa-miR-365b-3p			2.0	1.0				1.0		1.0		1.0	7.0	44	26.0	1.0		2.0						1.0	15.0	4.0			5.0
hsa-miR-365b-5p		1.0	6.0	3.0				9.0				3.0	9.0	24	26.0	5.0		4.0	3.0			1.0	2.0		23.0				5.0
hsa-miR-3660		8.0	1.0					4.0	3.0	1.0	1.0		1.0	35	31.0	11.0			1.0				2.0	2.0	16.0				9.0
hsa-miR-3661		3.0	2.0					2.0	2.0					26	39.0	5.0		2.0	1.0					2.0	25.0				6.0
hsa-miR-3662			1.0				2.0	9.0	13.0	2.0		14.0	3.0	70	90.0	12.0		7.0	5.0					4.0	79.0				11.0
hsa-miR-3663-3p	1.0		1.0	2.0		1.0		12.0	6.0					60	22.0	2.0		2.0						1.0	35.0	2.0	1.0		9.0
hsa-miR-3663-5p				5.0				2.0	15.0			2.0	4.0	24	43.0	1.0								4.0	24.0		1.0		7.0
hsa-miR-3664-3p		6.0		22.0		2.0		2.0	4.0			3.0		60	31.0										134.0		5.0		11.0
hsa-miR-3664-5p		5.0	6.0	4.0		1.0		1.0	15.0			1.0		46	26.0	3.0		2.0	1.0		1.0	1.0			48.0			1.0	24.0
hsa-miR-3665		5.0	6.0		1.0			4.0	17.0	6.0				49	32.0	5.0		1.0	9.0					15.0	30.0	3.0			10.0
hsa-miR-3666			2.0	6.0				1.0	2.0				9.0	30	34.0	5.0		1.0			1.0				46.0				18.0
hsa-miR-3667-3p			1.0	1.0			2.0	5.0		2.0		2.0		32	37.0	7.0		2.0	5.0					1.0	21.0		1.0		20.0
hsa-miR-3667-5p			1.0					12.0	11.0	3.0		1.0		46	58.0	1.0		3.0	1.0						19.0		1.0		9.0
hsa-miR-3668		2.0	1.0	1.0				3.0	2.0	2.0	5.0			32	40.0			4.0	2.0				4.0		15.0	1.0			2.0
hsa-miR-3669									4.0		1.0			30	8.0	2.0		1.0	1.0						1.0				5.0
hsa-miR-367-3p	2.0		2.0						3.0	1.0	2.0			22	32.0	4.0				1.0					55.0				2.0
hsa-miR-367-5p			1.0			1.0			1.0					31	19.0	5.0		3.0					3.0		22.0				10.0
hsa-miR-3670		2.0		2.0	1.0				6.0			4.0		44	48.0			3.0							20.0		1.0		15.0
hsa-miR-3671			4.0					5.0	8.0	1.0				70	76.0	5.0		1.0		3.0				2.0	17.0	4.0			6.0
hsa-miR-3672			1.0					10.0	1.0	1.0		3.0		22	29.0	4.0		3.0	1.0		1.0				49.0				15.0
hsa-miR-3673			4.0					1.0	7.0	5.0	2.0			49	34.0				1.0		1.0		1.0		64.0		1.0		3.0
hsa-miR-3674		3.0	1.0					7.0	5.0	2.0	4.0			19	54.0	5.0		4.0	1.0	1.0					25.0				4.0
hsa-miR-3675-3p		1.0	5.0	18.0	2.0			3.0	12.0					18	40.0	2.0		2.0						3.0	15.0		1.0	1.0	18.0
hsa-miR-3675-5p		1.0	6.0					7.0	4.0			1.0	2.0	25	25.0	2.0		4.0	2.0				1.0		34.0		1.0		8.0
hsa-miR-3676-3p			1.0					2.0	6.0				3.0	15	8.0			2.0							60.0				3.0
hsa-miR-3676-5p		1.0		1.0				5.0	2.0	1.0	2.0	11.0		43	33.0	2.0		3.0	8.0						22.0				22.0
hsa-miR-3677-3p	1.0		1.0					2.0	4.0	3.0		1.0	1.0	18	4.0	1.0		1.0						2.0	13.0				35.0
hsa-miR-3677-5p		1.0	15.0					2.0	1.0	1.0			1.0	58	20.0	1.0			3.0						8.0	1.0			5.0
hsa-miR-3678-3p		2.0	4.0						11.0	1.0		1.0	9.0	71	47.0	1.0		3.0	2.0	1.0	1.0		1.0	1.0	47.0		6.0	6.0	24.0
hsa-miR-3678-5p			1.0						3.0	1.0				7	5.0					1.0					7.0				1.0
hsa-miR-3679-3p		1.0	7.0	2.0			2.0	4.0	7.0	2.0		6.0		53	36.0	5.0	2.0		3.0						33.0	2.0			4.0
hsa-miR-3679-5p		1.0		1.0		1.0		2.0	1.0	2.0		2.0	1.0	39	31.0			1.0	1.0						15.0				10.0
hsa-miR-3680-3p	2.0		4.0						6.0		2.0			31	37.0			3.0				1.0		1.0	20.0	3.0			6.0
hsa-miR-3680-5p			1.0						6.0		1.0	1.0		16	25.0	3.0									39.0				2.0
hsa-miR-3681-3p			6.0	2.0	1.0			5.0	3.0	1.0	1.0		4.0	28	42.0	2.0		1.0	10.0					4.0	49.0	4.0	1.0		18.0
hsa-miR-3681-5p			7.0	1.0				1.0	1.0	2.0		1.0		28	23.0	1.0									21.0				7.0
hsa-miR-3682-3p		1.0	3.0	2.0				6.0	3.0	1.0	1.0	1.0	1.0	58	43.0	1.0			3.0	1.0					17.0	12.0			4.0
hsa-miR-3682-5p			3.0	10.0				17.0	3.0					27	44.0	2.0		1.0	3.0				2.0		11.0	8.0		1.0	7.0
hsa-miR-3683			1.0											5	2.0	2.0									11.0				6.0
hsa-miR-3684								2.0	1.0					20	15.0	3.0		3.0		1.0									12.0
hsa-miR-3685			1.0	4.0				6.0	3.0			1.0		51	49.0	7.0	2.0	2.0	26.0					1.0	17.0	2.0			9.0
hsa-miR-3686			2.0	4.0				1.0	9.0			3.0	3.0	42	19.0	1.0				1.0				5.0	51.0		1.0		8.0
hsa-miR-3687		2.0	1.0		1.0				2.0			1.0	1.0	10	7.0	1.0								2.0	2.0			2.0	3.0
hsa-miR-3688-3p		2.0	3.0					4.0	2.0	5.0	2.0			40	32.0	8.0		1.0	3.0		1.0		1.0		4.0		1.0		2.0
hsa-miR-3688-5p			3.0					2.0	4.0	4.0			1.0	44	28.0										27.0	1.0	4.0		7.0
hsa-miR-3689a-3p			5.0					3.0	3.0		2.0	3.0		75	79.0	8.0		6.0	16.0	1.0		2.0		1.0	57.0				9.0
hsa-miR-3689a-5p		1.0	3.0			1.0		2.0	2.0	1.0	1.0	5.0	4.0	45	17.0	2.0									21.0			1.0	3.0
hsa-miR-3689b-3p			5.0					3.0	3.0		2.0	3.0		75	79.0	8.0		6.0	16.0	1.0		2.0		1.0	57.0				9.0
hsa-miR-3689b-5p		1.0	3.0			1.0		2.0	2.0	1.0	1.0	5.0	4.0	45	17.0	2.0									21.0			1.0	3.0
hsa-miR-3689c			5.0					3.0	3.0		2.0	3.0		75	79.0	8.0		6.0	16.0	1.0		2.0		1.0	57.0				9.0
hsa-miR-3689d		1.0	1.0	1.0				1.0		3.0		1.0		60	56.0	6.0		5.0	14.0	1.0		2.0		6.0	23.0				12.0
hsa-miR-3689e		1.0	3.0			1.0		2.0	2.0	1.0	1.0	5.0	4.0	45	17.0	2.0									21.0			1.0	3.0
hsa-miR-3689f		1.0	3.0			1.0		2.0	2.0	1.0	1.0	5.0	4.0	45	17.0	2.0									21.0			1.0	3.0
hsa-miR-369-3p	1.0		3.0				1.0		3.0		3.0			46	66.0				1.0					5.0	14.0		1.0		
hsa-miR-369-5p									4.0	4.0			3.0	7	3.0			2.0	8.0	2.0					1.0				10.0
hsa-miR-3690		6.0	2.0					10.0	4.0					49	42.0	2.0		2.0	5.0					3.0	52.0				13.0
hsa-miR-3691-3p		1.0	2.0						3.0	4.0				15	13.0	4.0		3.0							32.0		1.0		3.0
hsa-miR-3691-5p		1.0	6.0	4.0				6.0	3.0			1.0		29	23.0	2.0			2.0						18.0	2.0			9.0
hsa-miR-3692-3p		2.0	2.0				4.0	6.0	1.0		1.0	4.0		58	27.0	1.0		2.0	2.0				1.0	1.0	22.0				14.0
hsa-miR-3692-5p	4.0	1.0	1.0					1.0		1.0	1.0	1.0		74	23.0	6.0		1.0	2.0						47.0	3.0			20.0
hsa-miR-370	4.0	3.0	1.0	1.0				3.0		1.0	1.0			75	15.0	3.0		1.0	2.0						55.0	2.0			19.0
hsa-miR-3713			3.0					2.0		2.0	2.0			4	19.0									2.0	9.0	4.0			3.0
hsa-miR-3714		1.0	3.0					6.0	7.0			6.0		63	26.0	1.0		2.0	8.0		2.0		2.0	6.0	47.0	3.0	4.0		8.0
hsa-miR-371a-3p	7.0		1.0	5.0					6.0			2.0	2.0	18	40.0	3.0		2.0							34.0				13.0
hsa-miR-371a-5p		1.0	6.0					5.0	9.0	2.0				32	29.0	11.0								10.0	36.0				7.0
hsa-miR-371b-3p	6.0		5.0	5.0				1.0	8.0		1.0		5.0	23	41.0	3.0		2.0					1.0	4.0	39.0				12.0
hsa-miR-371b-5p		1.0	9.0					16.0	17.0	2.0				46	42.0	12.0		2.0						12.0	34.0	1.0			7.0
hsa-miR-372	5.0		2.0	2.0			1.0	15.0	6.0			1.0	2.0	34	74.0			2.0					2.0		22.0		1.0		15.0
hsa-miR-373-3p	5.0	4.0	2.0						2.0	4.0			2.0	36	65.0		2.0	2.0					1.0		23.0				9.0
hsa-miR-373-5p		1.0	9.0					16.0	17.0	2.0				46	42.0	12.0		2.0						12.0	34.0	1.0			7.0
hsa-miR-374a-3p			3.0						5.0					22	38.0	8.0		3.0							1.0				2.0
hsa-miR-374a-5p			2.0				1.0	8.0	5.0		2.0		2.0	44	91.0			8.0	1.0	1.0				2.0	58.0				4.0
hsa-miR-374b-3p		1.0	4.0						7.0				9.0	7	13.0					1.0					36.0		2.0		1.0
hsa-miR-374b-5p			2.0				1.0	1.0	10.0		2.0		2.0	61	94.0			2.0	2.0	1.0				2.0	65.0				5.0
hsa-miR-374c-3p			4.0						7.0	1.0		1.0		19	21.0	4.0		1.0							40.0				5.0
hsa-miR-374c-5p			1.0	1.0			1.0	2.0	5.0		2.0			45	80.0				1.0					1.0	13.0		1.0	3.0	
hsa-miR-375				1.0				12.0	17.0	3.0	8.0			21	43.0	2.0		2.0	3.0		1.0			5.0	19.0				18.0
hsa-miR-376a-3p		1.0	8.0					2.0	4.0	8.0		1.0		18	28.0	5.0							1.0	1.0	5.0		1.0		1.0
hsa-miR-376a-5p		2.0	1.0	1.0				2.0	4.0	2.0		1.0		35	29.0		2.0	1.0						3.0	7.0				8.0
hsa-miR-376b		1.0	8.0					2.0	4.0	8.0		1.0		18	28.0	5.0							1.0	1.0	5.0		1.0		1.0
hsa-miR-376c		1.0	4.0					1.0	8.0	2.0		1.0		20	47.0	13.0		4.0	3.0			1.0		1.0	7.0				4.0
hsa-miR-377-3p			5.0	1.0	1.0			6.0	6.0		2.0	1.0		46	24.0	3.0		2.0			1.0	1.0		2.0	52.0		4.0		6.0
hsa-miR-377-5p		1.0	1.0	3.0				2.0				2.0		23	12.0	1.0		1.0	7.0	1.0				1.0	37.0				11.0
hsa-miR-378a-3p		3.0	1.0	1.0				10.0	4.0					37	25.0	3.0		2.0	6.0			1.0		2.0	39.0				7.0
hsa-miR-378a-5p		5.0	12.0					5.0	1.0			1.0		52	32.0	12.0		1.0	1.0				2.0	2.0	29.0		1.0		11.0
hsa-miR-378b		3.0	1.0	1.0				10.0	4.0					37	25.0	3.0		2.0	6.0			1.0		2.0	39.0				7.0
hsa-miR-378c		3.0	1.0	1.0				10.0	4.0					37	25.0	3.0		2.0	6.0			1.0		2.0	39.0				7.0
hsa-miR-378d		3.0	1.0	1.0				10.0	4.0					37	25.0	3.0		2.0	6.0			1.0		2.0	39.0				7.0
hsa-miR-378e		3.0	1.0	1.0				10.0	4.0					37	25.0	3.0		2.0	6.0			1.0		2.0	39.0				7.0
hsa-miR-378f		3.0	1.0	1.0				10.0	4.0					37	25.0	3.0		2.0	6.0			1.0		2.0	39.0				7.0
hsa-miR-378g		1.0	5.0	2.0				5.0	9.0	1.0			4.0	91	24.0	5.0			4.0					2.0	46.0	1.0	1.0		27.0
hsa-miR-378h		3.0	1.0	1.0				10.0	4.0					37	25.0	3.0		2.0	6.0			1.0		2.0	39.0				7.0
hsa-miR-378i		3.0	1.0	1.0				10.0	4.0					37	25.0	3.0		2.0	6.0			1.0		2.0	39.0				7.0
hsa-miR-379-3p			3.0	1.0				8.0	5.0		4.0	1.0		43	50.0			2.0	3.0	1.0					38.0	1.0			3.0
hsa-miR-379-5p								4.0	2.0			1.0		8	12.0									2.0	14.0				1.0
hsa-miR-380-3p			1.0	1.0				8.0	3.0		4.0	1.0		42	72.0			1.0	3.0						32.0	1.0			3.0
hsa-miR-380-5p												1.0		12	10.0	1.0									25.0				1.0
hsa-miR-381	1.0	1.0						22.0	14.0	3.0			1.0	69	71.0	3.0		4.0						1.0	29.0	6.0		1.0	16.0
hsa-miR-382-3p				6.0				8.0	6.0	7.0		3.0		25	25.0	5.0		1.0	1.0					4.0	9.0	3.0			7.0
hsa-miR-382-5p								1.0	8.0	1.0				25	49.0	3.0			3.0					5.0	17.0				12.0
hsa-miR-383		1.0	5.0	3.0				7.0	6.0					40	20.0			4.0	1.0						9.0			1.0	1.0
hsa-miR-384				2.0				5.0	3.0	2.0		1.0		17	28.0	1.0	2.0	11.0	1.0					2.0	90.0			1.0	10.0
hsa-miR-3907			1.0						5.0	1.0				25	42.0			1.0	7.0				1.0	6.0	13.0				9.0
hsa-miR-3908		2.0												29	31.0			4.0							51.0				9.0
hsa-miR-3909		2.0	7.0					12.0	7.0	2.0				40	17.0	4.0			1.0	2.0			1.0		6.0	2.0	3.0		15.0
hsa-miR-3910			2.0	1.0				4.0	1.0	8.0	1.0	3.0	9.0	36	30.0	1.0			1.0				1.0		31.0		4.0		20.0
hsa-miR-3911		3.0	1.0					5.0	6.0		2.0	1.0		63	25.0	6.0		6.0	1.0				1.0	7.0	11.0				7.0
hsa-miR-3912									3.0	1.0		1.0		12	9.0	1.0		1.0					2.0	2.0	11.0				5.0
hsa-miR-3913-3p		1.0	3.0	4.0				5.0	1.0	2.0	2.0			33	49.0	2.0				2.0					7.0				12.0
hsa-miR-3913-5p			1.0	1.0				2.0	6.0			7.0		50	37.0	4.0		2.0	3.0			1.0	2.0		101.0	2.0			3.0
hsa-miR-3914		1.0	5.0				1.0	6.0	3.0	2.0	4.0	3.0		43	22.0	3.0			9.0						5.0				12.0
hsa-miR-3915		2.0	1.0	1.0		2.0		7.0	3.0	4.0		4.0	1.0	47	32.0	3.0		3.0							15.0		1.0		9.0
hsa-miR-3916	3.0	3.0	2.0	2.0	1.0			7.0		2.0		4.0	1.0	54	63.0	2.0		3.0			1.0			1.0	10.0				10.0
hsa-miR-3917				2.0					2.0	1.0				24	6.0				1.0						7.0				12.0
hsa-miR-3918		1.0	9.0	1.0				3.0	1.0	1.0		2.0		67	15.0			1.0			3.0			4.0	25.0		1.0	9.0	8.0
hsa-miR-3919		2.0	10.0					5.0	15.0	2.0		6.0		80	66.0			3.0	3.0	4.0	1.0		1.0	2.0	27.0			1.0	20.0
hsa-miR-3920	1.0	2.0	3.0	1.0		2.0	1.0	8.0	4.0	2.0				32	36.0				2.0						27.0			1.0	19.0
hsa-miR-3921		6.0	3.0	6.0				5.0	3.0	1.0		3.0	10.0	48	31.0	7.0		1.0	1.0				1.0	4.0	19.0			1.0	38.0
hsa-miR-3922-3p	6.0	1.0	5.0		2.0			4.0	2.0			1.0	1.0	50	49.0	3.0		6.0	1.0				3.0		27.0				13.0
hsa-miR-3922-5p		2.0	3.0	1.0				6.0	6.0		1.0	1.0	2.0	51	17.0			1.0	7.0				19.0	5.0	32.0		1.0	1.0	22.0
hsa-miR-3923		1.0	1.0											12	12.0			5.0	1.0			2.0			12.0				1.0
hsa-miR-3924			5.0					5.0	2.0	1.0	9.0	1.0		53	53.0	2.0		7.0							4.0		1.0	1.0	7.0
hsa-miR-3925-3p		4.0	1.0					9.0	3.0					43	37.0	1.0		3.0	4.0					1.0	19.0				13.0
hsa-miR-3925-5p		2.0	5.0	2.0				1.0	6.0	2.0	5.0	6.0		45	61.0	5.0			9.0	4.0				2.0	24.0				26.0
hsa-miR-3926			1.0	2.0				4.0	9.0	6.0		1.0		57	34.0	24.0		6.0			1.0	2.0	1.0		18.0		1.0		6.0
hsa-miR-3927			1.0			2.0		2.0	2.0			1.0		15	14.0			1.0	2.0					2.0	38.0				4.0
hsa-miR-3928		2.0	2.0	2.0				8.0	2.0	1.0	4.0	4.0	1.0	42	36.0	6.0		3.0	9.0			2.0			11.0				19.0
hsa-miR-3929		1.0	15.0	6.0				2.0	1.0	1.0				79	53.0	9.0			3.0		3.0		4.0		61.0				3.0
hsa-miR-3934		1.0	3.0	3.0	1.0	2.0		1.0	11.0	4.0				42	34.0	4.0		3.0	6.0					13.0	22.0	3.0			1.0
hsa-miR-3935		3.0	1.0					3.0	2.0	2.0	4.0	1.0		15	11.0			5.0			1.0				17.0				4.0
hsa-miR-3936			3.0					8.0		1.0				45	23.0	3.0		5.0	9.0		1.0	1.0		2.0	18.0		1.0		5.0
hsa-miR-3937								5.0	5.0	10.0		2.0		60	20.0	12.0		12.0	1.0						58.0				18.0
hsa-miR-3938	4.0	2.0	5.0					9.0	7.0	3.0		2.0		35	25.0	8.0	1.0	3.0	1.0						41.0	6.0		2.0	7.0
hsa-miR-3939		2.0						8.0	1.0	1.0				10											7.0		1.0		11.0
hsa-miR-3940-3p			4.0					4.0	7.0	1.0	1.0			50	19.0	1.0	1.0	1.0						5.0	36.0			1.0	9.0
hsa-miR-3940-5p	1.0	1.0	4.0	2.0				2.0	3.0		4.0	2.0		24	11.0	3.0			1.0					2.0	14.0				26.0
hsa-miR-3941			4.0	1.0	3.0		1.0	8.0	4.0	1.0				40	38.0	2.0							2.0	3.0	49.0		2.0		2.0
hsa-miR-3942-3p		2.0	4.0	6.0				7.0	4.0			8.0	4.0	34	42.0						1.0			4.0	16.0		4.0		3.0
hsa-miR-3942-5p		1.0	1.0					11.0	7.0			2.0		23	32.0			25.0						4.0	22.0	8.0			4.0
hsa-miR-3943			2.0					3.0	5.0			2.0		71	19.0	3.0		1.0	1.0				4.0	1.0	27.0			8.0	7.0
hsa-miR-3944-3p						1.0			1.0					13	13.0	6.0		3.0	1.0			2.0			28.0				22.0
hsa-miR-3944-5p			2.0					1.0	4.0				9.0	56	22.0	8.0		6.0		1.0					38.0		7.0		17.0
hsa-miR-3945						1.0		9.0	5.0	2.0	6.0		9.0	55	23.0			6.0	1.0	1.0	1.0				14.0		1.0		13.0
hsa-miR-3960		2.0	1.0					3.0	3.0	1.0				49	2.0				2.0	2.0					3.0				17.0
hsa-miR-3972			2.0						6.0	1.0				71	20.0	7.0		1.0	1.0			1.0			42.0				17.0
hsa-miR-3973		1.0	5.0	1.0			1.0	4.0	10.0	8.0	1.0	2.0		48	56.0	5.0	2.0	4.0					1.0	2.0	52.0		5.0		26.0
hsa-miR-3974			3.0				2.0	26.0	6.0	2.0				28	28.0	3.0		1.0	8.0						11.0				12.0
hsa-miR-3975		2.0	8.0	1.0				17.0	2.0	1.0				61	32.0	8.0			2.0	1.0					68.0				3.0
hsa-miR-3976	5.0	1.0	3.0						5.0	1.0				20	60.0	4.0		2.0	2.0					2.0	17.0				19.0
hsa-miR-3977		1.0		1.0				2.0	1.0			1.0		27	22.0									2.0	12.0	1.0			10.0
hsa-miR-3978		3.0	1.0				1.0	12.0	2.0	1.0	6.0	1.0		47	52.0	8.0		6.0	6.0					2.0	2.0		4.0		7.0
hsa-miR-409-3p			1.0	2.0	6.0		1.0	1.0	6.0		1.0			35	44.0	1.0		2.0	2.0					1.0	15.0	2.0			5.0
hsa-miR-409-5p								6.0	2.0					14	11.0				6.0					5.0	25.0		3.0		3.0
hsa-miR-410	1.0		3.0					2.0	17.0			2.0		74	101.0	1.0		10.0	1.0						14.0				7.0
hsa-miR-411-3p			3.0	1.0				8.0	5.0		4.0	1.0		43	50.0			2.0	3.0	1.0					38.0	1.0			3.0
hsa-miR-411-5p		1.0	2.0					3.0	2.0	2.0				8	18.0	1.0									14.0				1.0
hsa-miR-412			2.0	9.0				2.0	1.0			1.0		47	15.0			3.0				1.0			6.0				10.0
hsa-miR-421			1.0			2.0		1.0	4.0	2.0		2.0	1.0	27	44.0	1.0		5.0	1.0						19.0	1.0			4.0
hsa-miR-422a		3.0	1.0	1.0				10.0	4.0					37	25.0	3.0		2.0	6.0			1.0		2.0	39.0				7.0
hsa-miR-423-3p			1.0		1.0				8.0					19	11.0							1.0			8.0				16.0
hsa-miR-423-5p		1.0	7.0					1.0	3.0	1.0		1.0		96	34.0	4.0		4.0	1.0		1.0	1.0			3.0		2.0		11.0
hsa-miR-424-3p			7.0						4.0			2.0		22	40.0			1.0							13.0				10.0
hsa-miR-424-5p		4.0	7.0	4.0				6.0	5.0	1.0		4.0	1.0	62	34.0	4.0		3.0				1.0	1.0	2.0	30.0		8.0		18.0
hsa-miR-425-3p		2.0		1.0		1.0			3.0	1.0				19	6.0	11.0		1.0					1.0		37.0				14.0
hsa-miR-425-5p		2.0		4.0				1.0	1.0					22	24.0	2.0									19.0		1.0		7.0
hsa-miR-4251		5.0				2.0		1.0	2.0		2.0			73	44.0	10.0		4.0	2.0						84.0		1.0		31.0
hsa-miR-4252		2.0	3.0		1.0		1.0	4.0	8.0				7.0	40	24.0	5.0						1.0	2.0		9.0				11.0
hsa-miR-4253			2.0			1.0		6.0	5.0	2.0	5.0	2.0		57	25.0			6.0	1.0	1.0	1.0				34.0		1.0		17.0
hsa-miR-4254		3.0	3.0		2.0			2.0	6.0	1.0		1.0	2.0	54	24.0	8.0		5.0	8.0					3.0	45.0				21.0
hsa-miR-4255			3.0					1.0	5.0	1.0	1.0			30	23.0			5.0			1.0				91.0				12.0
